iterations,aggregate_opinions,radicalised_agents,silenced_agents,negated_agents,radicalisation_logodds,layer_interdependences_family,layer_interdependences_friends,layer_interdependences_religion,layer_interdependences_neighbours,layer_interdependences_cultural,layer_polarisations_family,layer_polarisations_friends,layer_polarisations_religion,layer_polarisations_neighbours,layer_polarisations_cultural
63,0.0028619185956327313,37,766,847,2.590267165445827,0.2,0.20000000000000004,0.19999999999999998,0.2000000000000001,0.20000000000000004,0.37067697385444326,0.37067697385444326,0.37067697385444326,0.37067697385444326,0.37067697385444326
64,0.03739618621940418,37,769,850,2.590267165445827,0.19999999999999982,0.1999999999999998,0.19999999999999962,0.19999999999999982,0.19999999999999968,0.33768106215758603,0.33768106215758603,0.33768106215758603,0.33768106215758603,0.33768106215758603
65,0.01540171999943519,37,772,853,2.590267165445827,0.19999999999999987,0.19999999999999984,0.1999999999999997,0.19999999999999987,0.19999999999999982,0.31838318663101334,0.31838318663101334,0.31838318663101334,0.31838318663101334,0.31838318663101334
66,0.07809506122497231,37,774,855,2.590267165445827,0.20000000000000048,0.2000000000000004,0.20000000000000054,0.2000000000000004,0.2000000000000004,0.3340520105880396,0.3340520105880396,0.3340520105880396,0.3340520105880396,0.3340520105880396
67,0.0818392653193066,38,776,857,2.99573227355399,0.20000000000000015,0.20000000000000007,0.20000000000000007,0.20000000000000004,0.20000000000000004,0.3707590918198747,0.3707590918198747,0.3707590918198747,0.3707590918198747,0.3707590918198747
68,0.10392102772969976,38,778,859,2.99573227355399,0.20000000000000007,0.20000000000000004,0.1999999999999999,0.20000000000000004,0.19999999999999993,0.37409216057892203,0.37409216057892203,0.37409216057892203,0.37409216057892203,0.37409216057892203
69,0.05863072784820707,38,780,861,2.99573227355399,0.20000000000000034,0.20000000000000037,0.20000000000000023,0.20000000000000026,0.2000000000000003,0.3883211128908003,0.3883211128908003,0.3883211128908003,0.3883211128908003,0.3883211128908003
70,0.09294037272330427,38,782,863,2.99573227355399,0.1999999999999997,0.1999999999999997,0.19999999999999976,0.19999999999999973,0.19999999999999965,0.3876779894013022,0.3876779894013022,0.3876779894013022,0.3876779894013022,0.3876779894013022
71,0.05617993879160009,38,784,865,2.99573227355399,0.20000000000000026,0.20000000000000023,0.20000000000000032,0.20000000000000023,0.2000000000000003,0.40076302035552175,0.40076302035552175,0.40076302035552175,0.40076302035552175,0.40076302035552175
72,0.10550817619397883,38,786,867,2.99573227355399,0.20000000000000018,0.20000000000000018,0.2000000000000002,0.20000000000000018,0.2000000000000001,0.39360548291187814,0.39360548291187814,0.39360548291187814,0.39360548291187814,0.39360548291187814
73,0.06838714798744436,38,788,869,2.99573227355399,0.19999999999999982,0.19999999999999993,0.19999999999999993,0.19999999999999993,0.19999999999999987,0.3737229779767296,0.3737229779767296,0.3737229779767296,0.3737229779767296,0.3737229779767296
74,0.05535506185429442,38,790,871,2.99573227355399,0.19999999999999987,0.19999999999999976,0.19999999999999976,0.1999999999999998,0.19999999999999965,0.37816135689400854,0.37816135689400854,0.37816135689400854,0.37816135689400854,0.37816135689400854
